,Initial,Month 0,Month 1,Month 2,Month 3,Month 4,Month 5,Month 6,Month 7,Month 8,Month 9,Month 10,Month 11,Month 12
"Z(0, 1, 1, 0, 0, 0)",0.00252524881436,0.000816516985649,0.000821286231495,0.00082482029252,0.000827268073482,0.000828758702165,0.00082940891192,0.000829324281022,0.000828600424248,0.000827323854779,0.000825573173109,0.000823419353007,0.00082092708138,0.00081815545359
"Z(0, 1, 1, 0, 0, 1)",0.00252524881436,0.000816516985649,0.000832387153244,0.000844717686597,0.000854012311586,0.000860668613181,0.000865028912196,0.000867386680274,0.00086799526315,0.000867072307445,0.000864809619445,0.000861369666621,0.00085689819442,0.00085152827702
"Z(0, 1, 1, 0, 0, 2)",0.00252524881436,0.000816516985649,0.000821045719352,0.000824606699063,0.000827287510845,0.000829165567627,0.000830310490723,0.000830784905364,0.000830645289328,0.000829942606091,0.00082872309672,0.000827028626445,0.00082489743195,0.000822364583001
"Z(0, 1, 1, 0, 1, 0)",0.00252524881436,0.000816516985649,0.000832273616136,0.000846721802464,0.000859951940964,0.000872047018458,0.000883082608434,0.000893127583312,0.000902245012411,0.000910492807944,0.000917924554489,0.000924589856409,0.000930535037402,0.000935803583281
"Z(0, 1, 1, 0, 1, 1)",0.00252524881436,0.000816516985649,0.000810386847136,0.000804367435259,0.000798430231725,0.000792560627559,0.000786744489404,0.000780968187158,0.000775218788882,0.000769484393705,0.000763753673988,0.000758017452239,0.000752266873109,0.000746493134438
"Z(0, 1, 1, 0, 1, 2)",0.00252524881436,0.000816516985649,0.000830907050408,0.000844406867025,0.000857062311875,0.00086891591181,0.00088000690528,0.000890371563378,0.000900043520731,0.000909054040847,0.000917432291199,0.000925205576207,0.000932399505019,0.000939038167672
"Z(0, 1, 1, 0, 2, 0)",0.00252524881436,0.000816516985649,0.000828591001448,0.000839640049386,0.000849744623253,0.000858975092653,0.000867394575408,0.000875059745891,0.00088202168091,0.000888326475221,0.000894016045137,0.000899128407209,0.000903698466769,0.000907758479063
"Z(0, 1, 1, 0, 2, 1)",0.00252524881436,0.000816516985649,0.00082077790593,0.000823467224163,0.000824808145917,0.000824978181902,0.000824129907057,0.000822394133343,0.000819883675544,0.000816695477085,0.000812914580082,0.000808613377347,0.000803856408001,0.000798702102163
"Z(0, 1, 1, 0, 2, 2)",0.00252524881436,0.000816516985649,0.000849115137399,0.000878551005382,0.000905190772498,0.000929326992908,0.00095121306739,0.000971067711621,0.000989081323822,0.00100541912577,0.00102022821989,0.00103363512704,0.00104575458479,0.00105669230317
"Z(0, 1, 1, 0, 3, 0)",0.00252524881436,0.000816516985649,0.000841848340585,0.000865909021273,0.000888794906206,0.000910589345602,0.000931366731789,0.000951193489614,0.000970129154931,0.000988227129049,0.00100553571895,0.0010220984072,0.00103795489064,0.00105314164097
"Z(0, 1, 1, 0, 3, 1)",0.00252524881436,0.000816516985649,0.000840953342409,0.000862479610164,0.000881476087365,0.000898240745656,0.000913027523545,0.00092605138913,0.000937496240348,0.000947518556061,0.000956256124964,0.00096382465096,0.000970328394733,0.000975863324051
"Z(0, 1, 1, 0, 3, 2)",0.00252524881436,0.000816516985649,0.00086087628442,0.000902701391044,0.000942279997851,0.0009798415581,0.00101558219907,0.00104966866479,0.00108224410411,0.00111343094495,0.00114333705849,0.0011720539957,0.00119966415948,0.001226243115
"Z(0, 1, 1, 1, 0, 0)",0.00252524881436,0.000816516985649,0.00082368955864,0.000829602861306,0.000834371122382,0.000838094808031,0.00084086435124,0.000842761181442,0.000843858843531,0.000844223801641,0.000843916520991,0.000842991794763,0.000841499841585,0.000839486912223
"Z(0, 1, 1, 1, 0, 1)",0.00252524881436,0.000816516985649,0.000832375858504,0.000844703665987,0.000854003405673,0.000860671333363,0.000865048486886,0.000867427125345,0.000868059432659,0.000867161933271,0.000864925336561,0.000861511019191,0.000857063654183,0.000851715263941
"Z(0, 1, 1, 1, 0, 2)",0.00252524881436,0.000816516985649,0.000823532527656,0.000829587619636,0.000834763025339,0.000839130568688,0.000842754840141,0.00084569394493,0.000848000310892,0.000849721291972,0.000850899903461,0.000851575186094,0.000851782850773,0.00085155570379
"Z(0, 1, 1, 1, 1, 0)",0.00252524881436,0.000816516985649,0.000834840643033,0.000851918782096,0.000867832539165,0.000882654242835,0.000896449129035,0.000909276126093,0.000921188718115,0.000932235563894,0.000942461289851,0.000951906807695,0.000960610004612,0.000968606176372
"Z(0, 1, 1, 1, 1, 1)",0.00252524881436,0.000816516985649,0.00081039128115,0.000804382443311,0.000798461869975,0.000792614950919,0.000786827514067,0.000781085844464,0.000775376878789,0.000769688538141,0.000764009271357,0.00075832963297,0.000752640455793,0.000746932581856
"Z(0, 1, 1, 1, 1, 2)",0.00252524881436,0.000816516985649,0.000833555631888,0.000849770589442,0.000865200988275,0.000879883035106,0.000893850023859,0.000907132638056,0.000919759257625,0.000931756203177,0.000943147988347,0.00095395753249,0.000964206310065,0.000973914513838
"Z(0, 1, 1, 1, 2, 0)",0.00252524881436,0.000816516985649,0.000831124845256,0.000844754600127,0.000857479736121,0.000869364885462,0.000880467798212,0.00089084009103,0.000900528057026,0.000909573255798,0.000918013268323,0.00092588199577,0.000933210357183,0.00094002671891
"Z(0, 1, 1, 1, 2, 1)",0.00252524881436,0.000816516985649,0.000820775833485,0.000823470798584,0.00082482473844,0.000825014843904,0.000824193407893,0.000822490994377,0.000820020195381,0.000816877752389,0.000813148518228,0.000808904708921,0.000804210692988,0.000799124734094
"Z(0, 1, 1, 1, 2, 2)",0.00252524881436,0.000816516985649,0.000851818058207,0.000884070813241,0.00091362469886,0.000940759742727,0.000965717833321,0.000988707117532,0.00100990830011,0.00102947778664,0.00104755451294,0.00106425783142,0.00107969577241,0.00109396767756
"Z(0, 1, 1, 1, 3, 0)",0.00252524881436,0.000816516985649,0.000844973307131,0.000872288102568,0.000898547909652,0.000923827836694,0.000948194595499,0.000971707450531,0.000994419254477,0.00101637717232,0.00103762366306,0.00105819676465,0.00107813103645,0.0010974580857
"Z(0, 1, 1, 1, 3, 1)",0.00252524881436,0.000816516985649,0.000840950634713,0.000862485662379,0.000881502080592,0.000898297634692,0.000913126088196,0.000926202281791,0.000937710016345,0.000947805698035,0.000956627049209,0.000964289721467,0.000970897919518,0.000976547547894
"Z(0, 1, 1, 1, 3, 2)",0.00252524881436,0.000816516985649,0.000864163744012,0.000909490712094,0.000952770918545,0.000994222093596,0.00103402951406,0.00107234990999,0.00110931717625,0.00114504523343,0.00117963398544,0.00121316781928,0.00124572234353,0.00127736659783
