,Initial,Month 0,Month 1,Month 2,Month 3,Month 4,Month 5,Month 6,Month 7,Month 8,Month 9,Month 10,Month 11,Month 12
"U(2, 1, 2, 1)",0.00252524692193,0.000465298966934,0.00047095214843,0.000474975672661,0.000477695932391,0.000479336776515,0.000480083717876,0.000480086682481,0.00047946923959,0.000478330747982,0.000476758516561,0.000474817427866,0.000472567410297,0.000470066799114
"U(2, 1, 2, 2)",0.00252524692193,0.000465298966934,0.000462592657866,0.000459013204116,0.000454776888314,0.000450023941414,0.000444870456348,0.000439409687462,0.000433718103017,0.000427856351953,0.000421878056937,0.000415820972077,0.000409720564962,0.0004036124523
"U(2, 1, 3, 0)",0.00252524692193,0.000465298966934,0.000470585136326,0.000474994429426,0.000478647990441,0.000481642429651,0.000484059980896,0.000485970324422,0.000487432996769,0.000488498670898,0.000489211570905,0.00048960913646,0.00048972469363,0.000489588390559
"U(2, 1, 3, 1)",0.00252524692193,0.000465298966934,0.000472705883707,0.000478344884661,0.000482537463799,0.00048551602174,0.000487472906447,0.000488563847195,0.000488917338605,0.000488637505233,0.000487814997536,0.000486519945292,0.000484815985248,0.000482763126979
"U(2, 1, 3, 2)",0.00252524692193,0.000465298966934,0.000463236092829,0.000460176638001,0.000456345732582,0.000451893627807,0.000446944928814,0.000441599537602,0.000435939469072,0.000430029967478,0.000423928883551,0.000417677788457,0.000411315728773,0.000404881562536
"U(2, 2, 0, 0)",0.00252524692193,0.000465298966934,0.000445974641161,0.000427838023468,0.000410764701659,0.000394652021951,0.000379411407267,0.000364966637858,0.000351251574223,0.000338208893686,0.000325787885652,0.000313944520162,0.000302639168573,0.000291835721309
"U(2, 2, 0, 1)",0.00252524692193,0.000465298966934,0.000441350029168,0.000419411071892,0.000399198126073,0.000380499497867,0.000363135816539,0.000346957645074,0.000331838448543,0.00031767250456,0.000304366155277,0.000291843949999,0.000280036894867,0.000268879859017
"U(2, 2, 0, 2)",0.00252524692193,0.000465298966934,0.000447375050941,0.000430546944645,0.000414700685992,0.000399742571895,0.000385591195079,0.000372175994884,0.000359435397771,0.000347315766112,0.000335769482231,0.000324755153706,0.000314235430446,0.000304176184088
"U(2, 2, 1, 0)",0.00252524692193,0.000465298966934,0.000444924046528,0.000425837127395,0.000407908060643,0.000391029208502,0.000375106762096,0.000360059097553,0.000345814673038,0.00033231084492,0.000319491761534,0.000307308510121,0.000295716802884,0.000284676094723
"U(2, 2, 1, 1)",0.00252524692193,0.000465298966934,0.000454340868835,0.000443875212236,0.000433866684144,0.000424283300688,0.000415096232637,0.000406279479521,0.000397809531901,0.000389665091638,0.00038182682372,0.000374277048163,0.000366999625976,0.000359979807126
"U(2, 2, 1, 2)",0.00252524692193,0.000465298966934,0.000456181794765,0.000447245887472,0.00043848901729,0.000429908345821,0.000421501005546,0.000413264102923,0.000405194726119,0.000397289937677,0.000389546817468,0.000381962382402,0.000374533695684,0.000367257887561
