,Initial,Month 0,Month 1,Month 2,Month 3,Month 4,Month 5,Month 6,Month 7,Month 8,Month 9,Month 10,Month 11,Month 12
"U(2, 1, 0, 2)",0.00252524690511,0.000451365664687,0.000420799764368,0.000392487519004,0.000366245537518,0.000341930797764,0.00031940827515,0.000298548985025,0.000279229920716,0.000261333980305,0.000244749893453,0.000229372145389,0.000215100943887,0.000201842126564
"U(2, 1, 1, 0)",0.00252524690511,0.000451365664687,0.00044711661401,0.000442685936037,0.000438096006814,0.000433365647012,0.000428512445469,0.000423552831736,0.000418501945574,0.000413373676786,0.000408180799315,0.000402935094333,0.000397647322142,0.000392327380099
"U(2, 1, 1, 1)",0.00252524690511,0.000451365664687,0.000455241450034,0.000458774117997,0.000461986138664,0.000464899738075,0.000467535296125,0.000469911355958,0.000472044855111,0.000473951282667,0.00047564486608,0.000477138683348,0.00047844489346,0.000479574560071
"U(2, 1, 1, 2)",0.00252524690511,0.000451365664687,0.000422831045506,0.000396281614682,0.000371568005472,0.000348568684003,0.0003271687587,0.000307258675731,0.000288734144922,0.000271496068677,0.000255450474306,0.000240508447983,0.000226586082948,0.000213604420531
"U(2, 1, 2, 0)",0.00252524690511,0.000451365664687,0.000445539144897,0.000439728125573,0.000433939628678,0.000428179215442,0.000422451916819,0.000416762221867,0.000411113941388,0.000405510239581,0.000399953758495,0.000394446730562,0.000388990947008,0.000383587902597
"U(2, 1, 2, 1)",0.00252524690511,0.000451365664687,0.000453483572744,0.000455166961452,0.000456474691538,0.000457446125625,0.000458119260837,0.000458530462107,0.000458711237297,0.000458688443896,0.000458485537397,0.000458123650076,0.000457620530416,0.00045699264032
"U(2, 1, 2, 2)",0.00252524690511,0.000451365664687,0.000424952262326,0.000400222825064,0.000377061979177,0.000355374844237,0.000335071295288,0.000316064868414,0.000298272496739,0.000281614468523,0.000266014527099,0.000251399985159,0.000237701590566,0.000224853759416
"U(2, 1, 3, 0)",0.00252524690511,0.000451365664687,0.000450873797837,0.000450163986442,0.000449255140175,0.00044816319564,0.000446903070437,0.000445488705694,0.000443932915165,0.000442247424389,0.000440443012689,0.000438529643482,0.000436516428116,0.000434411798632
"U(2, 1, 3, 1)",0.00252524690511,0.000451365664687,0.000456531980259,0.000461113676707,0.000465180679194,0.000468780715027,0.000471960280632,0.000474764144805,0.000477231052101,0.000479394088115,0.000481282297882,0.000482922017616,0.000484335604368,0.00048554393485
"U(2, 1, 3, 2)",0.00252524690511,0.000451365664687,0.000427361912591,0.000404702987769,0.000383319008278,0.000363144454046,0.000344117152558,0.000326177582017,0.000309267560063,0.000293330163388,0.00027831014971,0.00026415441897,0.000250811384274,0.000238232100872
"U(2, 2, 0, 0)",0.00252524690511,0.000451365664687,0.000439526484889,0.000428086317498,0.000417024258103,0.000406321787688,0.000395961465854,0.00038592691217,0.000376202934799,0.000366775476987,0.000357631462932,0.000348758662385,0.000340145705303,0.000331781924617
"U(2, 2, 0, 1)",0.00252524690511,0.000451365664687,0.000439002526472,0.000427271612756,0.000416111631646,0.0004054789329,0.000395331222458,0.000385627889337,0.000376333174479,0.000367415919975,0.00035884837129,0.000350605170139,0.000342664333751,0.000335005279446
"U(2, 2, 0, 2)",0.00252524690511,0.000451365664687,0.00044888492669,0.000446345659161,0.000443752565073,0.000441109711107,0.000438420978549,0.000435690087694,0.000432920592088,0.000430115879089,0.000427279172891,0.000424413538514,0.000421521879023,0.000418606944889
"U(2, 2, 1, 0)",0.00252524690511,0.000451365664687,0.000437831679789,0.000424815609876,0.000412289449696,0.000400228433971,0.000388609167001,0.000377409573154,0.000366609024476,0.000356188290447,0.000346129384418,0.000336415421161,0.000327030636172,0.000317960206977
"U(2, 2, 1, 1)",0.00252524690511,0.000451365664687,0.00044258190193,0.000434087955604,0.000425869048394,0.000417911648008,0.000410203026669,0.000402731243895,0.000395485164779,0.000388454418404,0.000381629311052,0.000375000753655,0.000368560237549,0.000362299783862
"U(2, 2, 1, 2)",0.00252524690511,0.000451365664687,0.000444399704084,0.000437518700335,0.000430722943999,0.000424012518607,0.000417387446875,0.000410847694684,0.000404393164809,0.000398023695885,0.000391739065426,0.000385538994079,0.000379423142977,0.0003733911212
"U(2, 2, 2, 0)",0.00252524690511,0.000451365664687,0.00043839128401,0.000425888631753,0.000413833236489,0.000402203283272,0.000390978166835,0.000380138460431,0.000369666032022,0.000359543994045,0.000349756556683,0.000340288894572,0.000331127159435,0.000322258320833
"U(2, 2, 2, 1)",0.00252524690511,0.000451365664687,0.000436878351559,0.000423090385613,0.000409944965455,0.000397398031937,0.000385407650447,0.00037393416247,0.000362942074674,0.000352399839594,0.000342278965029,0.00033255326662,0.000323199407448,0.000314195649862
"U(2, 2, 2, 2)",0.00252524690511,0.000451365664687,0.000437839777538,0.000424814764656,0.000412263715231,0.00040016264659,0.000388488984702,0.000377221542711,0.00036634067493,0.000355828199301,0.000345667195023,0.00033584183119,0.000326337372739,0.000317140003713
"U(2, 2, 3, 0)",0.00252524690511,0.000451365664687,0.000436639184169,0.000422518701623,0.000408971029032,0.000395966838798,0.000383478384723,0.000371479438188,0.000359945433459,0.000348853417366,0.000338181884304,0.000327910618349,0.000318020721181,0.000308494402869
"U(2, 2, 3, 1)",0.00252524690511,0.000451365664687,0.00043453808009,0.000418581346137,0.00040342282898,0.000389007646356,0.00037528311904,0.00036219899974,0.000349710262091,0.000337776860411,0.000326362589119,0.000315434104467,0.000304961775169,0.000294917860883
"U(2, 2, 3, 2)",0.00252524690511,0.000451365664687,0.000434103633472,0.00041767590264,0.000402022136521,0.000387093603327,0.000372844116594,0.000359230057963,0.000346211684699,0.000333752978998,0.000321820962445,0.000310385088544,0.000299417634944,0.000288892702319
