,Initial,Month 0,Month 1,Month 2,Month 3,Month 4,Month 5,Month 6,Month 7,Month 8,Month 9,Month 10,Month 11,Month 12
"Z(0, 2, 1, 0, 0, 0)",215039,216476,216476,216476,216476,216476,216476,216476,216476,216476,216476,216476,216476,216476,216476
"Z(0, 2, 1, 0, 0, 1)",215039,170548,170548,170548,170548,170548,170548,170548,170548,170548,170548,170548,170548,170548,170548
"Z(0, 2, 1, 0, 0, 2)",215039,260458,260458,260458,260458,260458,260458,260458,260458,260458,260458,260458,260458,260458,260458
"Z(0, 2, 1, 0, 1, 0)",215039,216106,216106,216106,216106,216106,216106,216106,216106,216106,216106,216106,216106,216106,216106
"Z(0, 2, 1, 0, 1, 1)",215039,178400,178400,178400,178400,178400,178400,178400,178400,178400,178400,178400,178400,178400,178400
"Z(0, 2, 1, 0, 1, 2)",215039,236099,236099,236099,236099,236099,236099,236099,236099,236099,236099,236099,236099,236099,236099
"Z(0, 2, 1, 0, 2, 0)",215039,217475,217475,217475,217475,217475,217475,217475,217475,217475,217475,217475,217475,217475,217475
"Z(0, 2, 1, 0, 2, 1)",215039,172723,172723,172723,172723,172723,172723,172723,172723,172723,172723,172723,172723,172723,172723
"Z(0, 2, 1, 0, 2, 2)",215039,188383,188383,188383,188383,188383,188383,188383,188383,188383,188383,188383,188383,188383,188383
"Z(0, 2, 1, 0, 3, 0)",215039,206946,206946,206946,206946,206946,206946,206946,206946,206946,206946,206946,206946,206946,206946
"Z(0, 2, 1, 0, 3, 1)",215039,155307,155307,155307,155307,155307,155307,155307,155307,155307,155307,155307,155307,155307,155307
"Z(0, 2, 1, 0, 3, 2)",215039,181494,181494,181494,181494,181494,181494,181494,181494,181494,181494,181494,181494,181494,181494
"Z(0, 2, 1, 1, 0, 0)",215039,227664,227664,227664,227664,227664,227664,227664,227664,227664,227664,227664,227664,227664,227664
"Z(0, 2, 1, 1, 0, 1)",215039,170652,170652,170652,170652,170652,170652,170652,170652,170652,170652,170652,170652,170652,170652
"Z(0, 2, 1, 1, 0, 2)",215039,277775,277775,277775,277775,277775,277775,277775,277775,277775,277775,277775,277775,277775,277775
"Z(0, 2, 1, 1, 1, 0)",215039,227222,227222,227222,227222,227222,227222,227222,227222,227222,227222,227222,227222,227222,227222
"Z(0, 2, 1, 1, 1, 1)",215039,178512,178512,178512,178512,178512,178512,178512,178512,178512,178512,178512,178512,178512,178512
"Z(0, 2, 1, 1, 1, 2)",215039,250691,250691,250691,250691,250691,250691,250691,250691,250691,250691,250691,250691,250691,250691
"Z(0, 2, 1, 1, 2, 0)",215039,228750,228750,228750,228750,228750,228750,228750,228750,228750,228750,228750,228750,228750,228750
"Z(0, 2, 1, 1, 2, 1)",215039,172834,172834,172834,172834,172834,172834,172834,172834,172834,172834,172834,172834,172834,172834
"Z(0, 2, 1, 1, 2, 2)",215039,194844,194844,194844,194844,194844,194844,194844,194844,194844,194844,194844,194844,194844,194844
"Z(0, 2, 1, 1, 3, 0)",215039,217575,217575,217575,217575,217575,217575,217575,217575,217575,217575,217575,217575,217575,217575
"Z(0, 2, 1, 1, 3, 1)",215039,155397,155397,155397,155397,155397,155397,155397,155397,155397,155397,155397,155397,155397,155397
"Z(0, 2, 1, 1, 3, 2)",215039,187611,187611,187611,187611,187611,187611,187611,187611,187611,187611,187611,187611,187611,187611
"Z(1, 0, 0, 1, 0, 0)",215039,216518,216518,216518,216518,216518,216518,216518,216518,216518,216518,216518,216518,216518,216518
"Z(1, 0, 0, 1, 0, 1)",215039,250343,250343,250343,250343,250343,250343,250343,250343,250343,250343,250343,250343,250343,250343
"Z(1, 0, 0, 1, 0, 2)",215039,180387,180387,180387,180387,180387,180387,180387,180387,180387,180387,180387,180387,180387,180387
"Z(1, 0, 0, 1, 1, 0)",215039,263144,263144,263144,263144,263144,263144,263144,263144,263144,263144,263144,263144,263144,263144
"Z(1, 0, 0, 1, 1, 1)",215039,238472,238472,238472,238472,238472,238472,238472,238472,238472,238472,238472,238472,238472,238472
"Z(1, 0, 0, 1, 1, 2)",215039,232261,232261,232261,232261,232261,232261,232261,232261,232261,232261,232261,232261,232261,232261
"Z(1, 0, 0, 1, 2, 0)",215039,256447,256447,256447,256447,256447,256447,256447,256447,256447,256447,256447,256447,256447,256447
"Z(1, 0, 0, 1, 2, 1)",215039,238581,238581,238581,238581,238581,238581,238581,238581,238581,238581,238581,238581,238581,238581
"Z(1, 0, 0, 1, 2, 2)",215039,284334,284334,284334,284334,284334,284334,284334,284334,284334,284334,284334,284334,284334,284334
"Z(1, 0, 0, 1, 3, 0)",215039,297724,297724,297724,297724,297724,297724,297724,297724,297724,297724,297724,297724,297724,297724
"Z(1, 0, 0, 1, 3, 1)",215039,296357,296357,296357,296357,296357,296357,296357,296357,296357,296357,296357,296357,296357,296357
"Z(1, 0, 0, 1, 3, 2)",215039,334821,334821,334821,334821,334821,334821,334821,334821,334821,334821,334821,334821,334821,334821
"Z(1, 0, 1, 0, 0, 0)",215039,242987,242987,242987,242987,242987,242987,242987,242987,242987,242987,242987,242987,242987,242987
"Z(1, 0, 1, 0, 0, 1)",215039,251249,251249,251249,251249,251249,251249,251249,251249,251249,251249,251249,251249,251249,251249
"Z(1, 0, 1, 0, 0, 2)",215039,198960,198960,198960,198960,198960,198960,198960,198960,198960,198960,198960,198960,198960,198960
"Z(1, 0, 1, 0, 1, 0)",215039,294228,294228,294228,294228,294228,294228,294228,294228,294228,294228,294228,294228,294228,294228
"Z(1, 0, 1, 0, 1, 1)",215039,239224,239224,239224,239224,239224,239224,239224,239224,239224,239224,239224,239224,239224,239224
"Z(1, 0, 1, 0, 1, 2)",215039,258357,258357,258357,258357,258357,258357,258357,258357,258357,258357,258357,258357,258357,258357
"Z(1, 0, 1, 0, 2, 0)",215039,286597,286597,286597,286597,286597,286597,286597,286597,286597,286597,286597,286597,286597,286597
"Z(1, 0, 1, 0, 2, 1)",215039,239303,239303,239303,239303,239303,239303,239303,239303,239303,239303,239303,239303,239303,239303
"Z(1, 0, 1, 0, 2, 2)",215039,314801,314801,314801,314801,314801,314801,314801,314801,314801,314801,314801,314801,314801,314801
"Z(1, 0, 1, 0, 3, 0)",215039,338179,338179,338179,338179,338179,338179,338179,338179,338179,338179,338179,338179,338179,338179
"Z(1, 0, 1, 0, 3, 1)",215039,297442,297442,297442,297442,297442,297442,297442,297442,297442,297442,297442,297442,297442,297442
