,Initial,Month 0,Month 1,Month 2,Month 3,Month 4,Month 5,Month 6,Month 7,Month 8,Month 9,Month 10,Month 11,Month 12
"Z(0, 2, 1, 1, 3, 1)",122542,97396,97396,97396,97396,97396,97396,97396,97396,97396,97396,97396,97396,97396,97396
"Z(0, 2, 1, 1, 3, 2)",122542,126206,126206,126206,126206,126206,126206,126206,126206,126206,126206,126206,126206,126206,126206
"Z(1, 0, 0, 1, 0, 0)",122542,118196,118196,118196,118196,118196,118196,118196,118196,118196,118196,118196,118196,118196,118196
"Z(1, 0, 0, 1, 0, 1)",122542,137244,137244,137244,137244,137244,137244,137244,137244,137244,137244,137244,137244,137244,137244
"Z(1, 0, 0, 1, 0, 2)",122542,101525,101525,101525,101525,101525,101525,101525,101525,101525,101525,101525,101525,101525,101525
"Z(1, 0, 0, 1, 1, 0)",122542,144412,144412,144412,144412,144412,144412,144412,144412,144412,144412,144412,144412,144412,144412
"Z(1, 0, 0, 1, 1, 1)",122542,134528,134528,134528,134528,134528,134528,134528,134528,134528,134528,134528,134528,134528,134528
"Z(1, 0, 0, 1, 1, 2)",122542,131082,131082,131082,131082,131082,131082,131082,131082,131082,131082,131082,131082,131082,131082
"Z(1, 0, 0, 1, 2, 0)",122542,140739,140739,140739,140739,140739,140739,140739,140739,140739,140739,140739,140739,140739,140739
"Z(1, 0, 0, 1, 2, 1)",122542,142232,142232,142232,142232,142232,142232,142232,142232,142232,142232,142232,142232,142232,142232
"Z(1, 0, 0, 1, 2, 2)",122542,146819,146819,146819,146819,146819,146819,146819,146819,146819,146819,146819,146819,146819,146819
"Z(1, 0, 0, 1, 3, 0)",122542,164489,164489,164489,164489,164489,164489,164489,164489,164489,164489,164489,164489,164489,164489
"Z(1, 0, 0, 1, 3, 1)",122542,168005,168005,168005,168005,168005,168005,168005,168005,168005,168005,168005,168005,168005,168005
"Z(1, 0, 0, 1, 3, 2)",122542,182760,182760,182760,182760,182760,182760,182760,182760,182760,182760,182760,182760,182760,182760
"Z(1, 0, 1, 0, 0, 0)",122542,126044,126044,126044,126044,126044,126044,126044,126044,126044,126044,126044,126044,126044,126044
"Z(1, 0, 1, 0, 0, 1)",122542,137597,137597,137597,137597,137597,137597,137597,137597,137597,137597,137597,137597,137597,137597
"Z(1, 0, 1, 0, 0, 2)",122542,107285,107285,107285,107285,107285,107285,107285,107285,107285,107285,107285,107285,107285,107285
"Z(1, 0, 1, 0, 1, 0)",122542,153962,153962,153962,153962,153962,153962,153962,153962,153962,153962,153962,153962,153962,153962
