,Initial,Month 0,Month 1,Month 2,Month 3,Month 4,Month 5,Month 6,Month 7,Month 8,Month 9,Month 10,Month 11,Month 12
"Z(0, 2, 1, 0, 2, 0)",215039,181089,176769,172723,168914,165273,161817,158535,155416,152449,149608,146875,144259,141757,139340
"Z(0, 2, 1, 0, 2, 1)",215039,43047,41661,40362,39140,37976,36873,35828,34836,33895,32996,32135,31313,30528,29775
"Z(0, 2, 1, 0, 2, 2)",215039,95361,92798,90392,88125,85957,83898,81940,80078,78304,76604,74968,73401,71900,70451
"Z(0, 2, 1, 0, 3, 0)",215039,194674,190765,187121,183705,180443,177357,174435,171669,169046,166541,164134,161836,159645,157530
"Z(0, 2, 1, 0, 3, 1)",215039,26290,25473,24710,23994,23314,22672,22065,21491,20948,20431,19937,19467,19020,18591
"Z(0, 2, 1, 0, 3, 2)",215039,145997,143151,140498,138009,135629,133376,131240,129216,127295,125456,123687,121994,120378,118814
"Z(0, 2, 1, 1, 0, 0)",215039,194566,189514,184769,180288,175996,171913,168024,164319,160783,157389,154117,150976,147964,145047
"Z(0, 2, 1, 1, 0, 1)",215039,44178,42745,41401,40135,38929,37785,36699,35668,34688,33751,32853,31995,31175,30385
"Z(0, 2, 1, 1, 0, 2)",215039,542746,537846,532490,527515,522729,518213,513950,509929,506132,502491,496624,490578,484791,479165
"Z(0, 2, 1, 1, 1, 0)",215039,218524,213150,208103,203340,198777,194435,190300,186361,182602,178993,175513,172171,168966,165860
"Z(0, 2, 1, 1, 1, 1)",215039,54767,53052,51443,49926,48480,47108,45805,44566,43388,42261,41180,40145,39156,38203
"Z(0, 2, 1, 1, 1, 2)",215039,325648,318033,310881,304131,297656,291493,285620,280022,274677,269542,264583,259818,255245,250808
"Z(0, 2, 1, 1, 2, 0)",215039,232711,227284,222196,217400,212808,208445,204294,200344,196580,192970,189491,186153,182956,179860
"Z(0, 2, 1, 1, 2, 1)",215039,46560,45114,43758,42483,41267,40115,39022,37985,36999,36057,35154,34291,33467,32674
