,Initial,Month 0,Month 1,Month 2,Month 3,Month 4,Month 5,Month 6,Month 7,Month 8,Month 9,Month 10,Month 11,Month 12
"U(2, 1, 1, 0)",215039,151115,150580,149936,149198,148372,147473,146508,145483,144403,143275,142104,140893,139645,138368
"U(2, 1, 1, 1)",215039,162685,163383,164011,164661,165483,166224,166892,167489,168251,169096,169855,170532,171131,171662
"U(2, 1, 1, 2)",215039,140437,134997,129780,124782,119993,115410,111026,106831,102819,98981,95313,91807,88454,85251
"U(2, 1, 2, 0)",215039,150425,149468,148456,147399,146301,145173,144020,142844,141648,140435,139210,137973,136724,135469
"U(2, 1, 2, 1)",215039,156798,157466,158490,159539,160438,161211,161870,162426,162888,163265,163566,163795,163956,164059
"U(2, 1, 2, 2)",215039,141175,136408,131714,127118,122633,118274,114048,109956,106000,102179,98494,94941,91517,88221
"U(2, 1, 3, 0)",215039,154723,155490,156144,156700,157164,157549,157861,158105,158286,158408,158478,158496,158466,158394
"U(2, 1, 3, 1)",215039,156661,157389,158682,159758,160649,161387,161994,162484,162869,163161,163371,163504,163566,163567
"U(2, 1, 3, 2)",215039,141806,137265,132796,128425,124166,120033,116033,112168,108438,104844,101387,98061,94864,91795
"U(2, 2, 0, 0)",215039,145182,141844,138613,135486,132450,129505,126644,123862,121154,118515,115945,113438,110990,108602
"U(2, 2, 0, 1)",215039,144422,140497,136792,133282,129941,126755,123710,120791,117986,115287,112689,110181,107757,105416
"U(2, 2, 0, 2)",215039,151066,150337,149559,148736,147869,146965,146027,145057,144055,143023,141967,140885,139778,138651
"U(2, 2, 1, 0)",215039,144263,140494,136864,133366,129988,126727,123576,120528,117576,114715,111943,109253,106642,104107
"U(2, 2, 1, 1)",215039,147076,144456,141930,139495,137141,134866,132666,130534,128466,126458,124509,122613,120766,118971
"U(2, 2, 1, 2)",215039,145232,142056,138938,135881,132883,129948,127075,124263,121511,118817,116182,113605,111082,108617
"U(2, 2, 2, 0)",215039,144598,140992,137512,134151,130899,127753,124708,121756,118892,116112,113414,110791,108240,105761
"U(2, 2, 2, 1)",215039,144665,141002,137493,134128,130890,127775,124774,121879,119081,116374,113757,111221,108762,106379
"U(2, 2, 2, 2)",215039,139863,133894,128276,122972,117949,113185,108658,104349,100240,96319,92575,88995,85568,82290
"U(2, 2, 3, 0)",215039,143714,139673,135794,132069,128485,125038,121720,118522,115437,112459,109586,106809,104125,101530
"U(2, 2, 3, 1)",215039,140645,135009,129711,124711,119977,115486,111216,107148,103266,99557,96010,92615,89360,86241
"U(2, 2, 3, 2)",215039,139444,133240,127415,121929,116745,111840,107190,102773,98572,94571,90759,87122,83650,80335
"Z(0, 1, 0, 1, 0, 0)",215039,148284,146474,144638,142786,140916,139038,137156,135270,133382,131496,129614,127738,125868,124008
"Z(0, 1, 0, 1, 0, 1)",215039,149982,149323,148451,147404,146206,144885,143460,141947,140358,138705,137000,135250,133462,131644
"Z(0, 1, 0, 1, 0, 2)",215039,145008,141754,138558,135423,132346,129331,126379,123487,120654,117881,115167,112511,109911,107369
"Z(0, 1, 0, 1, 1, 0)",215039,154935,155851,156638,157305,157854,158295,158634,158873,159016,159068,159035,158918,158720,158449
"Z(0, 1, 0, 1, 1, 1)",215039,149899,148690,147449,146181,144886,143573,142243,140898,139538,138164,136781,135387,133983,132572
"Z(0, 1, 0, 1, 1, 2)",215039,151841,151508,151090,150593,150019,149377,148672,147905,147080,146200,145271,144292,143267,142202
"Z(0, 1, 0, 1, 2, 0)",215039,154109,154534,154889,155180,155406,155575,155688,155748,155754,155709,155616,155476,155287,155056
"Z(0, 1, 0, 1, 2, 1)",215039,149648,148436,147159,145831,144457,143051,141619,140164,138691,137203,135705,134197,132682,131165
"Z(0, 1, 0, 1, 2, 2)",215039,160528,161370,162064,162624,163423,164556,165525,166338,167005,167534,167938,168220,168386,168448
"Z(0, 1, 0, 1, 3, 0)",215039,180966,181949,182866,183723,184518,185258,185945,186756,187547,188282,188963,189590,190161,190952
"Z(0, 1, 0, 1, 3, 1)",215039,158667,159401,159999,160957,162066,163010,163804,164460,164987,165396,165698,165898,166000,166016
"Z(0, 1, 0, 1, 3, 2)",215039,206304,207266,208147,209119,210210,211224,212163,213028,213819,214538,215247,216135,216947,217688
"Z(0, 1, 1, 0, 0, 0)",215039,151464,150872,150232,149734,149482,149201,148896,148568,148220,147855,147477,147286,148124,148959
"Z(0, 1, 1, 0, 0, 1)",215039,150045,149395,148538,147510,146334,145040,143646,142168,140617,139007,137350,135652,133919,132163
"Z(0, 1, 1, 0, 0, 2)",215039,147583,145408,143244,141095,138958,136840,134742,132664,130606,128567,126552,124558,122585,120636
"Z(0, 1, 1, 0, 1, 0)",215039,173479,174410,175271,176068,176799,177473,178312,179168,179959,180686,181356,181965,182516,183053
"Z(0, 1, 1, 0, 1, 1)",215039,149949,148747,147515,146260,144982,143689,142383,141064,139734,138393,137046,135691,134328,132962
"Z(0, 1, 1, 0, 1, 2)",215039,155387,156344,157209,157988,158681,159294,159832,160295,160683,161000,161250,161433,161549,161605
"Z(0, 1, 1, 0, 2, 0)",215039,172208,172995,173895,174758,175571,176342,177071,177758,178403,179139,179845,180508,181128,181711
"Z(0, 1, 1, 0, 2, 1)",215039,149695,148489,147222,145906,144548,143161,141751,140322,138877,137420,135956,134485,133010,131534
"Z(0, 1, 1, 0, 2, 2)",215039,182786,183791,184703,185531,186273,186938,187883,188825,189679,190448,191138,191749,192281,192873
"Z(0, 1, 1, 0, 3, 0)",215039,308672,310186,311705,313174,314585,315952,317277,318557,319807,321069,322293,323472,324607,325705
"Z(0, 1, 1, 0, 3, 1)",215039,158908,159687,160333,161070,162203,163176,164004,164699,165271,165730,166087,166346,166513,166599
