,Initial,Month 0,Month 1,Month 2,Month 3,Month 4,Month 5,Month 6,Month 7,Month 8,Month 9,Month 10,Month 11,Month 12
"U(2, 1, 2, 1)",221677,385207,375283,365986,357261,349120,341484,334311,327531,321113,315064,309332,303879,298680,293790
"U(2, 1, 2, 2)",221677,238940,231873,225229,218973,213108,207583,202367,197417,192712,188253,184008,179950,176065,172383
"U(2, 1, 3, 0)",221677,255312,247541,240266,233444,227076,221105,215496,210201,205194,200476,196011,191769,187733,183934
"U(2, 1, 3, 1)",221677,498383,483702,469923,456968,444844,433442,422701,412525,402872,393744,385072,376801,368900,361431
"U(2, 1, 3, 2)",221677,300493,291821,283693,276062,268932,262238,255942,249986,244345,239019,233968,229158,224568,220239
"U(2, 2, 0, 0)",221677,76595,74360,72278,70335,68530,66847,65274,63796,62407,61105,59879,58720,57623,56598
"U(2, 2, 0, 1)",221677,47062,45520,44077,42726,41465,40283,39173,38126,37136,36204,35322,34484,33687,32936
"U(2, 2, 0, 2)",221677,36851,35502,34240,33056,31949,30911,29934,29011,28138,27314,26533,25790,25082,24414
"U(2, 2, 1, 0)",221677,11347,10918,10521,10151,9810,9493,9198,8922,8664,8424,8198,7987,7788,7602
"U(2, 2, 1, 1)",221677,205749,200145,194894,189964,185360,181040,176977,173136,169498,166066,162813,159715,156760,153977
"U(2, 2, 1, 2)",221677,111015,107653,104494,101520,98732,96107,93630,91280,89047,86932,84919,82995,81155,79411
"U(2, 2, 2, 0)",221677,15916,15171,14477,13831,13229,12667,12142,11648,11185,10749,10339,9952,9585,9241
"U(2, 2, 2, 1)",221677,14852,14286,13760,13269,12813,12388,11990,11616,11265,10935,10624,10331,10053,9792
"U(2, 2, 2, 2)",221677,4534,4346,4173,4011,3862,3722,3592,3470,3356,3249,3148,3053,2963,2879
"U(2, 2, 3, 0)",221677,26555,25657,24818,24033,23302,22618,21977,21373,20803,20268,19762,19282,18827,18398
"U(2, 2, 3, 1)",221677,20090,19382,18721,18103,17526,16986,16479,16002,15551,15126,14724,14343,13980,13639
"U(2, 2, 3, 2)",221677,27898,27043,26244,25494,24794,24138,23521,22939,22388,21869,21377,20909,20463,20043
"Z(0, 1, 0, 1, 0, 0)",221677,118960,116036,113301,110739,108352,106116,104019,102039,100167,98404,96734,95147,93633,92211
"Z(0, 1, 0, 1, 0, 1)",221677,46626,44588,42690,40917,39267,37725,36282,34925,33648,32449,31318,30249,29237,28286
"Z(0, 1, 0, 1, 0, 2)",221677,194453,187348,180677,174404,168523,162987,157765,152818,148123,143677,139451,135421,131572,127923
"Z(0, 1, 0, 1, 1, 0)",221677,78988,76298,73788,71440,69254,67208,65291,63487,61785,60184,58673,57241,55882,54604
"Z(0, 1, 0, 1, 1, 1)",221677,59792,57106,54595,52244,50047,47987,46053,44229,42506,40883,39347,37890,36507,35202
"Z(0, 1, 0, 1, 1, 2)",221677,413765,400357,387748,375866,364714,354198,344263,334829,325858,317347,309240,301488,294065,287019
"Z(0, 1, 0, 1, 2, 0)",221677,63963,61245,58707,56333,54117,52042,50095,48261,46531,44902,43364,41906,40522,39218
"Z(0, 1, 0, 1, 2, 1)",221677,61779,58959,56321,53851,51541,49375,47339,45418,43604,41892,40273,38736,37276,35896
"Z(0, 1, 0, 1, 2, 2)",221677,510778,495094,480343,466447,453409,441118,429509,418486,408003,398061,388591,379535,370861,362631
"Z(0, 1, 0, 1, 3, 0)",221677,106229,101797,97645,93747,90098,86668,83439,80386,77496,74764,72173,69709,67362,65140
"Z(0, 1, 0, 1, 3, 1)",221677,124812,119585,114684,110081,105770,101716,97896,94283,90860,87623,84551,81627,78840,76200
"Z(0, 1, 0, 1, 3, 2)",221677,688808,701886,712969,722416,730632,737770,744001,749392,754057,758173,761761,764845,767472,769884
"Z(0, 1, 1, 0, 0, 0)",221677,262594,256686,251201,245928,240948,236332,232047,228042,224182,220374,216817,213479,210340,207437
"Z(0, 1, 1, 0, 0, 1)",221677,58142,55937,53882,51965,50180,48513,46954,45488,44108,42812,41591,40437,39343,38316
"Z(0, 1, 1, 0, 0, 2)",221677,220959,213318,206143,199394,193067,187111,181493,176168,171114,166327,161776,157434,153284,149351
"Z(0, 1, 1, 0, 1, 0)",221677,179650,175272,171185,167363,163811,160493,157388,154462,151703,149112,146665,144344,142137,140071
"Z(0, 1, 1, 0, 1, 1)",221677,66252,63479,60888,58462,56197,54075,52083,50205,48433,46763,45185,43689,42268,40928
"Z(0, 1, 1, 0, 1, 2)",221677,414208,401019,388616,376933,365969,355633,345870,336602,327788,319431,311470,303860,296572,289658
"Z(0, 1, 1, 0, 2, 0)",221677,110199,106546,103137,99949,96981,94205,91604,89157,86849,84681,82634,80696,78857,77130
"Z(0, 1, 1, 0, 2, 1)",221677,65209,62326,59630,57105,54745,52532,50453,48492,46639,44893,43240,41672,40183,38776
"Z(0, 1, 1, 0, 2, 2)",221677,476935,462158,448264,435178,422902,411332,400406,390035,380173,370824,361920,353409,345258,337527
"Z(0, 1, 1, 0, 3, 0)",221677,161701,155729,150130,144872,139951,135325,130970,126850,122948,119261,115762,112432,109259,106257
"Z(0, 1, 1, 0, 3, 1)",221677,130478,125116,120089,115368,110946,106787,102868,99162,95650,92329,89177,86177,83317,80608
"Z(0, 1, 1, 0, 3, 2)",221677,685653,697824,708015,716585,723934,730215,735596,740144,743974,747260,750022,752287,754099,755697
"Z(0, 1, 1, 1, 0, 0)",221677,51742,49799,47986,46292,44714,43237,41854,40552,39326,38172,37083,36052,35074,34154
"Z(0, 1, 1, 1, 0, 1)",221677,40231,38239,36383,34650,33034,31524,30109,28779,27527,26350,25240,24190,23197,22262
"Z(0, 1, 1, 1, 0, 2)",221677,259907,251218,243057,235377,228176,221395,214997,208930,203168,197710,192517,187561,182821,178328
"Z(0, 1, 1, 1, 1, 0)",221677,79756,76369,73201,70235,67463,64863,62421,60117,57941,55889,53947,52105,50355,48702
"Z(0, 1, 1, 1, 1, 1)",221677,59603,56855,54285,51878,49627,47515,45530,43658,41889,40220,38640,37141,35717,34372
"Z(0, 1, 1, 1, 1, 2)",221677,486745,471854,457849,444654,432273,420601,409576,399107,389149,379706,370709,362106,353865,346046
"Z(0, 1, 1, 1, 2, 0)",221677,90843,86911,83230,79777,76547,73513,70658,67962,65412,63004,60722,58554,56491,54540
