,Initial,Month 0,Month 1,Month 2,Month 3,Month 4,Month 5,Month 6,Month 7,Month 8,Month 9,Month 10,Month 11,Month 12
"Z(0, 2, 1, 0, 0, 2)",122542,171026,167284,163738,160377,157206,154165,151281,148528,145896,143367,140950,138612,136349,134167
"Z(0, 2, 1, 0, 1, 0)",122542,107081,104203,101478,98896,96459,94126,91915,89806,87793,85863,84020,82244,80531,78885
"Z(0, 2, 1, 0, 1, 1)",122542,101784,99276,96900,94648,92523,90486,88554,86710,84948,83257,81642,80081,78574,77122
"Z(0, 2, 1, 0, 1, 2)",122542,135178,131906,128802,125858,123076,120408,117875,115454,113139,110913,108785,106726,104735,102815
"Z(0, 2, 1, 0, 2, 0)",122542,104918,102039,99313,96730,94290,91955,89741,87629,85612,83678,81832,80052,78335,76685
"Z(0, 2, 1, 0, 2, 1)",122542,75144,73259,71475,69786,68193,66667,65223,63845,62530,61270,60067,58906,57787,56710
"Z(0, 2, 1, 0, 2, 2)",122542,61826,60014,58298,56670,55132,53660,52263,50930,49656,48434,47267,46141,45056,44011
"Z(0, 2, 1, 0, 3, 0)",122542,75142,73040,71051,69168,67391,65693,64083,62549,61086,59684,58347,57060,55819,54628
"Z(0, 2, 1, 0, 3, 1)",122542,53462,52120,50851,49653,48526,47449,46431,45463,44542,43661,42822,42015,41238,40492
"Z(0, 2, 1, 0, 3, 2)",122542,39359,38235,37174,36169,35223,34319,33464,32650,31874,31132,30425,29744,29090,28461
"Z(0, 2, 1, 1, 0, 0)",122542,214744,209782,205082,200630,196432,192409,188598,184962,181491,178160,174981,171910,168945,166091
"Z(0, 2, 1, 1, 0, 1)",122542,85906,83890,81983,80177,78476,76847,75305,73836,72434,71089,69807,68570,67376,66228
"Z(0, 2, 1, 1, 0, 2)",122542,305581,302085,298829,295803,293027,290394,287967,285698,283581,281582,279727,277952,276258,274657
"Z(0, 2, 1, 1, 1, 0)",122542,254363,248409,242761,237403,232341,227483,222872,218465,214249,210196,206321,202570,198942,195443
"Z(0, 2, 1, 1, 1, 1)",122542,121300,118555,115954,113491,111168,108942,106832,104818,102895,101048,99284,97580,95932,94344
