,Initial,Month 0,Month 1,Month 2,Month 3,Month 4,Month 5,Month 6,Month 7,Month 8,Month 9,Month 10,Month 11,Month 12
"Z(0, 1, 1, 0, 3, 0)",221677,161618,160129,158599,157037,155448,153838,152211,150571,148921,147264,145601,143935,142268,140601
"Z(0, 1, 1, 0, 3, 1)",221677,157692,156259,154735,153140,151487,149786,148048,146279,144485,142672,140843,139002,137154,135300
"Z(0, 1, 1, 0, 3, 2)",221677,486595,489277,491795,494162,496391,498493,500476,502347,504114,505781,507354,508838,510236,511553
"Z(0, 1, 1, 1, 0, 0)",221677,97375,95291,93230,91198,89196,87229,85296,83400,81540,79719,77935,76189,74481,72811
"Z(0, 1, 1, 1, 0, 1)",221677,107896,106122,104267,102355,100404,98428,96437,94440,92444,90455,88476,86513,84567,82642
"Z(0, 1, 1, 1, 0, 2)",221677,196450,195326,194153,192936,191678,190385,189059,187706,186327,184925,183504,182065,180610,179143
"Z(0, 1, 1, 1, 1, 0)",221677,125679,123841,121989,120127,118260,116393,114529,112671,110820,108979,107150,105334,103532,101746
"Z(0, 1, 1, 1, 1, 1)",221677,111043,108969,106925,104910,102925,100970,99045,97151,95285,93449,91642,89864,88114,86392
"Z(0, 1, 1, 1, 1, 2)",221677,272988,272625,272202,271722,271188,270603,269969,269289,268564,267798,266990,266145,265262,264344
"Z(0, 1, 1, 1, 2, 0)",221677,134131,132403,130635,128837,127018,125184,123340,121491,119640,117791,115946,114108,112277,110457
"Z(0, 1, 1, 1, 2, 1)",221677,116504,114621,112714,110794,108868,106942,105023,103113,101215,99333,97467,95620,93794,91988
"Z(0, 1, 1, 1, 2, 2)",221677,302795,302900,302889,302770,302553,302245,301854,301385,300844,300236,299565,298835,298050,297214
"Z(0, 1, 1, 1, 3, 0)",221677,172709,171285,169813,168301,166755,165180,163581,161962,160325,158674,157010,155337,153655,151968
"Z(0, 1, 1, 1, 3, 1)",221677,158120,156690,155170,153578,151927,150230,148495,146729,144938,143128,141302,139464,137618,135767
"Z(0, 1, 1, 1, 3, 2)",221677,540023,543590,546995,550253,553376,556374,559255,562027,564695,567265,569741,572129,574431,576652
"Z(0, 2, 0, 1, 0, 0)",221677,74755,72273,69899,67626,65447,63355,61346,59415,57557,55769,54048,52389,50790,49249
"Z(0, 2, 0, 1, 0, 1)",221677,61615,58860,56282,53858,51573,49415,47371,45434,43595,41847,40184,38600,37091,35652
"Z(0, 2, 0, 1, 0, 2)",221677,100982,98780,96655,94602,92616,90693,88830,87024,85272,83572,81921,80317,78757,77241
"Z(0, 2, 0, 1, 1, 0)",221677,69957,67403,64969,62646,60425,58299,56263,54311,52439,50641,48914,47255,45659,44125
"Z(0, 2, 0, 1, 1, 1)",221677,77042,74563,72191,69918,67737,65641,63626,61687,59819,58019,56284,54609,52993,51432
"Z(0, 2, 0, 1, 1, 2)",221677,133007,131163,129372,127631,125938,124290,122685,121120,119593,118103,116649,115227,113837,112478
"Z(0, 2, 0, 1, 2, 0)",221677,63373,60712,58196,55811,53546,51392,49341,47385,45520,43739,42038,40411,38855,37366
"Z(0, 2, 0, 1, 2, 1)",221677,61393,58702,56162,53759,51481,49318,47262,45306,43442,41665,39970,38351,36805,35328
